,X,P,Termination,Time,Objective,Steam,Bypass Frac,CH4 Feed
29,0.93,1797379,optimal,0.693915541999985,0.40995152989140976,349.25785922759854,0.3712506814576602,1249.9999309083773
30,0.93,1867379,optimal,0.6153278749999913,0.4110094108642031,349.2578842055872,0.3691532917543998,1249.9999301123526
31,0.93,1937379,maxIterations,2.7556043329999795,0.08165635954746829,282.91023969169106,0.9107384425996794,1181.558637857272
32,0.9400000000000001,1447379,optimal,0.6057487909999963,0.4011055440280654,349.2566338802815,0.39188682182482465,1249.9999386740221
33,0.9400000000000001,1517379,optimal,0.5375020419999998,0.4025924264286916,349.2569114457625,0.3891812965125715,1249.9999378267682
34,0.9400000000000001,1587379,optimal,0.6227560419999918,0.4039840145441122,349.25710404694024,0.3866185375303407,1249.999937002347
35,0.9400000000000001,1657379,optimal,0.7156962079999971,0.40529068508201693,349.25724560002146,0.384183999822886,1249.9999361996654
36,0.9400000000000001,1727379,optimal,0.6365614999999991,0.4065212964274343,349.2573540903491,0.3818651870818991,1249.9999354176434
37,0.9400000000000001,1797379,optimal,0.6239527080000187,0.40768346225692464,349.2574399426265,0.37965129057398067,1249.999934655234
38,0.9400000000000001,1867379,optimal,0.5665856669999982,0.408783767360153,349.25750961574,0.37753290351677576,1249.9999339114352
39,0.9400000000000001,1937379,optimal,0.5693802499999947,0.40982793952424695,349.257567324696,0.3755017928200289,1249.9999331852953
40,0.9500000000000001,1447379,optimal,0.5384495419999951,0.39850902702118124,347.08722206205897,0.4004558488573238,1249.999941046048
41,0.9500000000000001,1517379,optimal,0.621314333000015,0.40005129977935766,349.23958891554037,0.3974363343884232,1249.9999410833605
42,0.9500000000000001,1587379,optimal,0.6324595829999851,0.4014965883452972,349.25142234563685,0.3948367456189852,1249.9999403208972
43,0.9500000000000001,1657379,optimal,0.6230630409999947,0.40285390902450124,349.2540347117593,0.392369219608394,1249.9999395741327
44,0.9500000000000001,1727379,optimal,0.6245368330000076,0.4041323837393401,349.255181870048,0.3900199944124591,1249.9999388452077
45,0.9500000000000001,1797379,optimal,0.5535080420000043,0.40533991238226824,349.2558264443495,0.3877778591409075,1249.9999381336218
46,0.9500000000000001,1867379,optimal,0.6327857080000001,0.406483292963431,349.2562396241837,0.3856331719235076,1249.999937438663
47,0.9500000000000001,1937379,optimal,0.5994236669999964,0.40756844994700014,349.2565271918824,0.38357750297323584,1249.9999367595756
48,0.9600000000000001,1447379,maxIterations,2.7787953339999945,0.14050930479005835,336.01083412083403,0.9495028320783896,1138.2227396027558
49,0.9600000000000001,1517379,maxIterations,2.6707852499999944,0.2542684883996501,313.14173542967717,0.9350872209471122,1242.3295715027375
50,0.9600000000000001,1587379,maxIterations,2.707462334000013,0.4565164081363791,277.5480060843508,0.6850062282505677,1249.3967652274314
51,0.9600000000000001,1657379,maxIterations,2.7443604160000064,0.42314113438482004,296.2215603182032,2.1331537167504115,1249.8869738476437
52,0.9600000000000001,1727379,maxIterations,2.601989459000009,0.16130483456670827,347.88000234479205,0.7974081715807562,1120.1850233142727
53,0.9600000000000001,1797379,maxIterations,2.532290708000005,0.3050263848483781,300.66879747627274,0.029884216246562987,1120.012780447752
54,0.9600000000000001,1867379,maxIterations,3.2694293339999945,0.4835438950669485,280.91703133735797,0.9168162818302591,1191.075319912107
55,0.9600000000000001,1937379,maxIterations,3.3536370830000237,0.4918728024079471,277.72070063365805,0.9297312130071295,1194.368946712899
56,0.9700000000000001,1447379,maxIterations,2.9402717920000327,0.450689115965835,258.87661173378547,1.2614405933201738,1204.4067333611995
57,0.9700000000000001,1517379,maxIterations,2.8391183329999876,0.35856272281189067,281.90417449354135,1.636237462790338,1120.0027098489065
58,0.9700000000000001,1587379,maxIterations,2.8354835840000305,0.44466827058746966,259.4832336168791,0.6955659204480237,1249.9747342376727
59,0.9700000000000001,1657379,maxIterations,2.64543175,0.23055145141959021,343.37949749846763,0.6160338845219446,1191.1469289845486
60,0.9700000000000001,1727379,maxIterations,2.7247560410000347,0.3729604908287312,348.5531697064491,0.4409047204718953,1196.1551956915184
61,0.9700000000000001,1797379,maxIterations,2.650144541999964,0.2133712608943093,291.88726280477084,0.6125462068969114,1124.9636404399625
62,0.9700000000000001,1867379,maxIterations,2.7012446250000153,0.3737525981084471,292.98216204175236,1.7842251151854625,1210.010177473384
63,0.9700000000000001,1937379,maxIterations,2.627893707999988,0.18826660053818822,345.98572165706605,0.26607572884054576,1249.3285303373373
