,X,P,Termination,Time,Objective,Steam,Bypass Frac,CH4 Feed
0,0.9,1447379,maxIterations,5.409184201998869,0.09858206831262538,331.2277724934716,0.9212977514835652,1221.702613670103
1,0.9,1517379,optimal,1.3465309200000775,0.4105952228081968,349.8633843810912,0.36230996733006954,1249.9999188309832
2,0.9,1587379,optimal,2.8366957639991597,0.4117772498355465,349.8633884357925,0.35993980381398794,1249.9999172346213
3,0.9,1657379,optimal,1.2408468419998826,0.4128838841337169,349.86339195632144,0.35770773861846566,1249.9999157317598
4,0.9,1727379,optimal,2.1134623469988583,0.4139235838085072,349.8633950386442,0.3555985720718358,1249.999914313496
5,0.9,1797379,optimal,2.154545967998274,0.414903521271237,349.8633977571769,0.3535993988139246,1249.999912972052
6,0.9,1867379,optimal,1.269865996997396,0.41582982503191357,349.86340017049827,0.35169917664945727,1249.9999117006012
7,0.9,1937379,optimal,1.5830866470023466,0.41670776804802506,349.86340232533905,0.34988839094447893,1249.9999104931267
8,0.91,1447379,optimal,1.59026522899876,0.40695663313336633,349.863374368835,0.3757175568733148,1249.9999226847822
9,0.91,1517379,optimal,1.6803994049987523,0.4082742465451191,349.8633795650358,0.3731484387405074,1249.999921018462
10,0.91,1587379,optimal,1.297623417001887,0.40950299122285705,349.8633840219301,0.37073950724034005,1249.999919455187
11,0.91,1657379,optimal,1.606109018001007,0.4106533364098435,349.8633878825655,0.3684721534525211,1249.999917984843
12,0.91,1727379,maxIterations,5.884651684998971,0.48171215587789373,275.8463797473418,1.0285782079371522,1181.9707266282778
13,0.91,1797379,optimal,1.1258770899985393,0.4127526957940486,349.86339422460566,0.3643019345194077,1249.9999152888338
14,0.91,1867379,maxIterations,5.46659528100281,0.0754631241407349,349.84438039887755,0.8704184726195247,1139.777257157021
15,0.91,1937379,optimal,2.544667614998616,0.41462812177484665,349.86339920096987,0.3605384312831892,1249.9999128722854
16,0.92,1447379,optimal,1.663262622001639,0.4044018625115574,349.863368084669,0.3865478441814875,1249.9999246793323
