,T,P,Termination,Time,Objective,Steam,Bypass Frac,TinCH4,FinCH4
0,288.15,1447379.0,optimal,0.8415065999142826,0.3787425520675852,271.654406026647,0.4184765778517543,809.2077829847515,675.7058477972564
1,288.15,1518807.5714285714,optimal,1.076789200073108,0.3807857194667972,275.2363551936385,0.4146552095998396,805.4225871355242,680.1461175715446
2,288.15,1590236.142857143,optimal,1.192013300023973,0.382680585501869,278.59557723216,0.41109398681760617,801.8087702326575,684.2841092114593
3,288.15,1661664.7142857143,optimal,1.3470847001299262,0.3844451712578601,281.7568210773262,0.4077622051608538,798.3518929389783,688.1554998782952
4,288.15,1733093.2857142857,optimal,1.9926706000696868,0.3860945755379911,284.7410990059855,0.4046340446103257,795.0392327991973,691.790291352441
5,288.15,1804521.8571428573,optimal,1.6315919000189751,0.38764155547432044,287.56638578182805,0.4016876116510466,791.8595278801794,695.2139229808504
6,288.15,1875950.4285714286,optimal,1.3118557000998408,0.38909697248789205,290.2481639229178,0.39890420158927076,788.8027653655047,698.4481288338351
7,288.15,1947379.0,optimal,0.7943353999871761,0.3904701389195851,292.799853614235,0.39626772361291357,785.8600062696371,701.5116057607526
8,295.29285714285714,1447379.0,optimal,0.769429299980402,0.3742533611623371,263.9259963133413,0.42680832509383504,807.7408418965011,666.0247066438268
9,295.29285714285714,1518807.5714285714,optimal,0.8356109000742435,0.3763792503213789,267.56195795530783,0.42287352582069354,803.9690505982018,670.5967785114537
10,295.29285714285714,1590236.142857143,optimal,0.7686748001724482,0.37834968003246416,270.9703391343082,0.41920921833341146,800.3672927955378,674.8545502588701
11,295.29285714285714,1661664.7142857143,optimal,0.9686249999795109,0.38018359500157684,274.1764502057177,0.4157833461209959,796.9213302458522,678.835270208522
12,295.29285714285714,1733093.2857142857,optimal,0.8306599999777973,0.38189686126335687,277.2017779669404,0.4125689699378742,793.6186024677687,682.5702406348755
13,295.29285714285714,1804521.8571428573,optimal,1.0987505000084639,0.38350287885377576,280.0647011173111,0.40954326134003516,790.4479795202375,686.0859872332455
14,295.29285714285714,1875950.4285714286,optimal,1.0548385998699814,0.38501305222929094,282.78104830843563,0.4066867281179941,787.3995572851882,689.4051591342326
15,295.29285714285714,1947379.0,optimal,0.9352037999778986,0.38643715577796284,285.3645381599782,0.40398261103818844,784.4644871523424,692.5472298649406
16,302.43571428571425,1447379.0,optimal,1.435849699890241,0.3696217196220249,256.14815430010486,0.43531746449826375,806.2663413215928,656.1374432313672
17,302.43571428571425,1518807.5714285714,optimal,0.8555788998492062,0.37183425697844485,259.8394522183205,0.4312632219161679,802.5090237863923,660.8483032187273
18,302.43571428571425,1590236.142857143,optimal,0.9872703000437468,0.3738838583840895,263.29832089643156,0.42749031676531074,798.9202615316115,665.232260900433
19,302.43571428571425,1661664.7142857143,optimal,0.9729835998732597,0.3757904443177298,266.55083267551635,0.4239652546507371,795.4860041487713,669.3282353598397
20,302.43571428571425,1733093.2857142857,optimal,1.0831098998896778,0.37757066008264994,269.6185382117817,0.4206599492774148,792.1939444777752,673.1688616948185
21,302.43571428571425,1804521.8571428573,optimal,1.0661497002001852,0.3792385776636808,272.52020806722203,0.4175505890462759,789.0331013278482,676.7818079856614
22,302.43571428571425,1875950.4285714286,optimal,1.1365653001703322,0.3808061915834297,275.27243794997804,0.4146168233244177,785.9936152960307,680.1907208150079
23,302.43571428571425,1947379.0,optimal,1.3694046000018716,0.3822837481831476,277.8890357185314,0.41184120550987247,783.0667751754195,683.4158724032452
24,309.5785714285714,1447379.0,optimal,1.3404804000165313,0.36484133705096433,248.3187347765274,0.44401454229789705,804.7826986831542,646.0318032792387
25,309.5785714285714,1518807.5714285714,optimal,1.8429188998416066,0.36714453478857584,252.06646267008583,0.43983463749089396,801.0410638933453,650.8886775060655
26,309.5785714285714,1590236.142857143,optimal,3.406834299908951,0.36927699825585036,255.5769387207557,0.43594743872635905,797.466352891649,655.4054395773908
27,309.5785714285714,1661664.7142857143,optimal,1.3984604000579566,0.3712596414849997,258.87657625355195,0.4323179713356368,794.0448040080873,659.6227285925788
28,309.5785714285714,1733093.2857142857,optimal,1.3692301998380572,0.37310996771655164,261.9877985246677,0.4289168812146283,790.7642389741769,663.5746527905094
29,309.5785714285714,1804521.8571428573,optimal,1.3069091001525521,0.3748427497465549,264.9297844154548,0.425719323325408,787.6138380403603,667.2900810641199
30,309.5785714285714,1875950.4285714286,optimal,1.3154080999083817,0.37647055210341956,267.7190504588103,0.42270410742939096,784.5839515436274,670.7936355826695
31,309.5785714285714,1947379.0,optimal,0.8544100997969508,0.3780041365938855,270.3699099943354,0.41985303360762677,781.665941650273,674.106463889311
32,316.72142857142853,1447379.0,optimal,1.0529183000326157,0.35990616006344406,240.4365719971592,0.45290984762960595,803.2881481808679,635.6958312415629
33,316.72142857142853,1518807.5714285714,optimal,0.7973131001926959,0.3623040935571939,244.24156303206522,0.4485978568116617,799.5635678895311,640.7061838780388
34,316.72142857142853,1590236.142857143,optimal,1.1277233997825533,0.3645231739494195,247.8045337517808,0.44459048399122697,796.004102915326,645.3625831664259
35,316.72142857142853,1661664.7142857143,optimal,0.8280534001532942,0.36658535830521183,251.15242832454973,0.44085118488337155,792.5962751849954,649.7074920344247
36,316.72142857142853,1733093.2857142857,optimal,0.918959500035271,0.36850901822731413,254.30812375535953,0.43734930629680474,789.3281329751031,653.7765282057933
37,316.72142857142853,1804521.8571428573,optimal,0.8651050000917166,0.37030965544357636,257.2911888145883,0.43405891834151317,786.1890396966031,657.5998211261348
